_id,draft_year,birthYear,height,salary,PER,PTS,TS%,MP,OWS,DWS,WS/48,FG%,AST,T,draft_team_Atlanta Hawks,draft_team_Boston Celtics,draft_team_Charlotte Bobcats,draft_team_Charlotte Hornets,draft_team_Chicago Bulls,draft_team_Cleveland Cavaliers,draft_team_Dallas Mavericks,draft_team_Denver Nuggets,draft_team_Detroit Pistons,draft_team_Golden State Warriors,draft_team_Houston Rockets,draft_team_Indiana Pacers,draft_team_Kansas City Kings,draft_team_Los Angeles Clippers,draft_team_Los Angeles Lakers,draft_team_Memphis Grizzlies,draft_team_Miami Heat,draft_team_Milwaukee Bucks,draft_team_Minnesota Timberwolves,draft_team_New Jersey Nets,draft_team_New Orleans Hornets,draft_team_New Orleans Pelicans,draft_team_New Orleans/Oklahoma City Hornets,draft_team_New York Knicks,draft_team_Oklahoma City Thunder,draft_team_Orlando Magic,draft_team_Philadelphia 76ers,draft_team_Phoenix Suns,draft_team_Portland Trail Blazers,draft_team_Sacramento Kings,draft_team_San Antonio Spurs,draft_team_San Diego Clippers,draft_team_Seattle SuperSonics,draft_team_Toronto Raptors,draft_team_Utah Jazz,draft_team_Vancouver Grizzlies,draft_team_Washington Bullets,draft_team_Washington Wizards,position_Center,position_Point Guard,position_Power Forward,position_Shooting Guard,position_Small Forward
gordola01,1984.0,1962.0,190.0,200000.0,7.8,312.0,0.422,704.0,-1.3,0.2,-0.072,0.377,60.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
grantbr01,1994.0,1972.0,206.0,2830200.0,16.1,743.4,0.5498,1748.0,2.26,2.38,0.1246,0.489,81.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
grantga01,1988.0,1965.0,190.0,709000.0,12.825,632.75,0.47874999999999995,1925.5,-0.625,2.1,0.036750000000000005,0.44725000000000004,496.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
grantha01,1988.0,1965.0,203.0,743750.0,14.625000000000002,1073.75,0.51075,2272.5,2.625,1.8250000000000002,0.08975,0.48175,164.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
grantho01,1987.0,1965.0,208.0,907500.0,16.25,930.25,0.57,2534.0,5.15,3.625,0.1615,0.53625,163.0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
grayeje01,1988.0,1965.0,196.0,626250.0,12.425,441.0,0.4925,1076.5,0.55,0.675,0.05425,0.4465,91.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
greenje02,2007.0,1986.0,196.0,3871794.0,12.700000000000001,893.8333333333334,0.5301666666666667,2170.5,1.3,2.15,0.07966666666666666,0.4495,104.0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greenke02,1985.0,1964.0,203.0,245633.0,8.7,134.0,0.4703333333333333,302.0,-0.26666666666666666,0.23333333333333336,-0.002999999999999999,0.4323333333333333,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
greensi02,1983.0,1961.0,188.0,431250.0,12.274999999999999,661.0,0.5045,1722.0,0.15,2.15,0.0615,0.4525,80.75,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
griffed01,2001.0,1982.0,208.0,1842011.5,14.325,538.25,0.44725,1659.25,0.44999999999999996,2.3249999999999997,0.0795,0.376,58.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
guglito01,1992.0,1969.0,208.0,2359375.0,16.6,925.625,0.512,2086.5,0.6624999999999999,2.4000000000000004,0.07325,0.442875,214.125,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
haislma01,2002.0,1980.0,208.0,1240765.0,8.05,79.5,0.43975,229.0,-0.07499999999999998,0.125,-0.013000000000000001,0.40025000000000005,4.75,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hamilri01,1999.0,1978.0,198.0,3020708.6,15.939999999999998,1259.4,0.5108,2301.4,2.84,1.6800000000000002,0.08600000000000001,0.4382,204.2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
hammoto01,1989.0,1967.0,206.0,829166.6666666666,10.283333333333333,267.3333333333333,0.5,718.3333333333334,0.15,0.7166666666666667,0.055833333333333325,0.4725,26.833333333333332,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
hansbty01,2009.0,1985.0,206.0,2446811.8,15.040000000000001,501.4,0.5154,1166.4,1.6599999999999997,1.5,0.124,0.4272,30.4,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hardati01,1989.0,1966.0,183.0,610000.0,19.900000000000002,1731.0,0.5393333333333333,3052.0,6.833333333333333,2.033333333333333,0.13933333333333334,0.4613333333333334,766.3333333333334,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
harklma01,2012.0,1993.0,206.0,3462492.6,11.84,529.2,0.5212,1655.6,1.0,1.52,0.0672,0.46020000000000005,62.2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
harpede01,1983.0,1961.0,193.0,291666.6666666667,17.366666666666667,1048.6666666666667,0.5573333333333333,2466.6666666666665,4.5,2.3666666666666667,0.133,0.5043333333333334,470.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
harpero01,1986.0,1964.0,198.0,842000.0,16.96666666666667,1056.0,0.5156666666666667,2021.3333333333333,1.7,3.1333333333333333,0.09766666666666668,0.45533333333333337,308.0,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
harprma01,1998.0,1976.0,201.0,1843408.2,14.780000000000001,675.0,0.5105999999999999,1578.0,2.4200000000000004,1.6800000000000002,0.1234,0.4248,79.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
harride01,2004.0,1983.0,190.0,4089635.5714285714,17.414285714285715,737.8571428571429,0.5605714285714286,1581.0,2.8999999999999995,1.6285714285714286,0.13314285714285715,0.4588571428571429,265.14285714285717,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
haskisc01,1993.0,1970.0,211.0,833000.0,11.3,55.0,0.515,186.0,0.0,0.3,0.087,0.467,6.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hawessp01,2007.0,1988.0,216.0,2713500.8,13.860000000000003,574.4,0.5,1546.4,0.13999999999999999,1.6199999999999999,0.06420000000000001,0.4694,114.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
hawkihe01,1988.0,1966.0,190.0,1213750.0,17.224999999999998,1535.5,0.57675,2919.25,5.325,2.225,0.122,0.46475,275.75,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hayesja01,2003.0,1981.0,201.0,1880777.4,11.280000000000001,511.8,0.4904,1406.6,0.45999999999999996,1.0,0.05619999999999999,0.41019999999999995,73.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
haywago01,2010.0,1990.0,203.0,5159436.6,15.88,979.6,0.5593999999999999,2151.0,3.3600000000000003,1.4,0.1016,0.4468,242.8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
hendege02,2009.0,1987.0,188.0,3082569.4,13.279999999999998,746.4,0.5022,1688.2,1.06,1.0399999999999998,0.0588,0.4298,123.2,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
henryxa01,2010.0,1991.0,198.0,1899260.0,7.174999999999999,154.5,0.4515,499.25,-0.19999999999999998,0.3,0.0020000000000000018,0.36050000000000004,17.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hensojo01,2012.0,1990.0,211.0,4235357.4,17.599999999999998,483.6,0.5496000000000001,1198.8,1.1800000000000002,1.5599999999999998,0.11339999999999999,0.533,62.8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hernaju01,2016.0,1995.0,206.0,1987440.0,13.3,305.0,0.592,842.0,1.2,0.6,0.103,0.451,29.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hezonma01,2015.0,1995.0,203.0,3825660.0,8.3,397.5,0.49550000000000005,1186.5,-0.75,0.85,-0.0025000000000000005,0.394,85.5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hieldbu01,2016.0,1992.0,193.0,3517200.0,12.200000000000001,577.3333333333334,0.5473333333333333,1258.6666666666667,0.0,0.8666666666666667,0.03466666666666667,0.4326666666666667,80.66666666666667,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hilljo01,2009.0,1987.0,208.0,2875863.0,16.188888888888886,241.33333333333334,0.5277777777777778,603.6666666666666,0.811111111111111,0.6333333333333333,0.11355555555555556,0.4973333333333334,18.666666666666668,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hillty01,1990.0,1968.0,206.0,1499000.0,14.280000000000001,653.4,0.5571999999999999,1798.4,2.3199999999999994,2.46,0.1278,0.5138,47.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hinriki01,2003.0,1981.0,193.0,4298453.6,14.8,1118.8,0.5186,2736.0,3.1399999999999997,3.3600000000000003,0.11259999999999999,0.4126,495.4,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
horryro01,1992.0,1970.0,206.0,1486571.4285714286,13.228571428571428,565.0,0.5322857142857143,1742.5714285714287,1.0142857142857142,2.4714285714285715,0.09685714285714286,0.4431428571428571,162.71428571428572,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
houstal01,1993.0,1971.0,198.0,2773800.0,13.499999999999996,1218.4,0.5382,2423.2,2.08,2.02,0.0702,0.43820000000000003,181.0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
howarju01,1994.0,1973.0,206.0,7427200.0,16.080000000000002,1265.8,0.5210000000000001,2591.0,2.1399999999999997,2.38,0.08380000000000001,0.48100000000000004,230.2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hughela01,1998.0,1979.0,196.0,2175547.8571428573,15.071428571428571,783.1428571428571,0.4761428571428571,1666.857142857143,0.37142857142857144,1.457142857142857,0.05485714285714286,0.4127142857142857,175.85714285714286,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hugheri01,1985.0,1962.0,198.0,177830.0,8.2,356.0,0.435,866.0,-1.0,0.5,-0.029,0.409,61.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
humphja01,1984.0,1962.0,190.0,300500.0,13.199999999999998,623.0,0.525,1714.2,1.9600000000000002,1.3599999999999999,0.0792,0.48100000000000004,344.2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
humphkr01,2004.0,1985.0,206.0,2100046.6,13.059999999999999,240.8,0.4732,670.4,0.019999999999999973,0.7799999999999999,0.0656,0.4316000000000001,25.8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hunteli01,1993.0,1970.0,188.0,1396800.0,11.9,772.8,0.4772,2156.4,0.6,2.04,0.047,0.38339999999999996,223.0,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
huntest01,2001.0,1981.0,213.0,1422461.0,13.466666666666669,270.5,0.5545,859.3333333333334,1.0166666666666666,0.7166666666666667,0.09316666666666666,0.5596666666666666,11.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hurlebo01,1993.0,1971.0,183.0,2860571.4285714286,8.585714285714285,183.14285714285714,0.44957142857142857,720.7142857142857,-0.5000000000000001,0.2285714285714286,-0.017714285714285714,0.3654285714285714,151.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
iguodan01,2004.0,1984.0,198.0,4055801.8,16.76,1261.0,0.5686,3069.0,4.5200000000000005,3.62,0.1262,0.47379999999999994,351.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jackslu02,2004.0,1981.0,206.0,1161026.4444444445,7.433333333333334,44.0,0.4403333333333334,126.44444444444444,-0.044444444444444446,0.10000000000000002,-0.02377777777777778,0.3553333333333334,10.777777777777779,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jamerda01,1990.0,1967.0,196.0,766000.0,0.5999999999999996,61.6,0.26660000000000006,121.6,-0.08,0.1,-0.2088,0.15899999999999997,12.4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jeffeal01,2004.0,1985.0,208.0,3603857.0,19.68,985.6,0.5396000000000001,1837.4,2.64,2.2199999999999998,0.124,0.5076,67.6,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jefferi01,2001.0,1980.0,201.0,3383062.8,16.72,1150.6,0.5599999999999999,2468.6,4.38,3.5200000000000005,0.1438,0.4742,217.2,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jeffrja01,2002.0,1981.0,211.0,2558452.8,10.239999999999998,355.6,0.4866,1494.0,0.42000000000000004,1.1199999999999999,0.049,0.4466,95.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
jennibr01,2009.0,1989.0,185.0,3565671.2,16.04,1237.4,0.49559999999999993,2559.2,2.26,2.42,0.0878,0.3902,454.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jianlyi01,2007.0,1987.0,213.0,2767187.2,11.0,429.6,0.4664,1207.6,-0.26,0.9199999999999999,0.0192,0.4004,38.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
johnsde03,2000.0,1980.0,193.0,1705828.6666666667,11.233333333333334,500.6666666666667,0.527,1424.0,0.39999999999999997,1.2333333333333334,0.056999999999999995,0.42300000000000004,73.33333333333333,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
johnsfr01,1981.0,1958.0,185.0,243500.0,14.35,302.0,0.515,663.5,0.55,0.7000000000000001,0.0825,0.4685,109.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
johnsjo02,2001.0,1981.0,201.0,3252170.5714285714,13.399999999999997,912.1428571428571,0.49857142857142855,2285.4285714285716,2.3714285714285714,1.2714285714285711,0.07542857142857141,0.43285714285714283,251.0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
johnske02,1987.0,1966.0,203.0,1140042.857142857,19.114285714285717,1146.4285714285713,0.5630000000000001,2209.4285714285716,5.5,2.3,0.15357142857142855,0.4832857142857144,618.2857142857143,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
johnsst03,1981.0,1957.0,203.0,484500.0,15.45,863.0,0.63,1743.5,2.2,1.7999999999999998,0.109,0.5885,79.5,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
johnsst04,2015.0,1996.0,203.0,2905920.0,7.949999999999999,466.0,0.448,1529.0,-1.35,1.85,0.015,0.364,111.5,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jonesed02,1994.0,1971.0,208.0,1900000.0,17.61428571428571,867.5714285714286,0.5582857142857143,1976.4285714285713,3.8285714285714287,2.385714285714286,0.14914285714285716,0.45428571428571424,180.28571428571428,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jonesfr01,2002.0,1979.0,193.0,2296389.0,10.257142857142856,386.85714285714283,0.5034285714285714,1195.142857142857,0.7142857142857144,1.257142857142857,0.06385714285714285,0.3952857142857143,106.28571428571429,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kamanch01,2003.0,1982.0,213.0,3962873.6,13.62,727.0,0.5268,2058.8,0.24000000000000005,2.7,0.0644,0.4828,84.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kaminfr01,2015.0,1993.0,213.0,2671250.0,12.75,740.0,0.5075000000000001,1831.0,0.8,2.0,0.0745,0.40449999999999997,130.0,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
keefead01,1992.0,1970.0,206.0,1460000.0,13.24,402.0,0.5694,1241.0,1.5799999999999998,1.56,0.119,0.5122,48.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kellocl01,1982.0,1961.0,201.0,466000.0,15.766666666666666,595.6666666666666,0.498,1025.6666666666667,1.0333333333333334,1.3333333333333333,0.08133333333333333,0.44733333333333336,102.33333333333333,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kesslal01,1990.0,1967.0,211.0,1101500.0,10.475000000000001,271.0,0.5142500000000001,734.25,-0.14999999999999997,0.625,0.058499999999999996,0.43624999999999997,20.25,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kimblbo01,1990.0,1966.0,193.0,988333.3333333334,8.799999999999999,191.33333333333334,0.4523333333333333,445.3333333333333,-0.3666666666666667,0.4000000000000001,-0.0006666666666666673,0.39999999999999997,32.666666666666664,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kingal01,1981.0,1959.0,198.0,655000.0,15.5,792.0,0.5145,1429.0,0.5,1.4,0.0755,0.47350000000000003,119.5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kingri01,1991.0,1969.0,218.0,675000.0,2.9749999999999988,33.75,0.366,77.25,-0.025,0.07500000000000001,-0.122,0.30525,5.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
kingst01,1989.0,1967.0,211.0,1375714.2857142857,12.157142857142858,410.85714285714283,0.5141428571428571,1058.2857142857142,0.5857142857142856,1.1142857142857143,0.06942857142857142,0.46185714285714285,59.42857142857143,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kittlke01,1996.0,1974.0,196.0,2960926.5,15.775,1018.5,0.50725,2323.0,3.85,1.6,0.10675,0.41825,170.75,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kleinjo01,1985.0,1962.0,211.0,640000.0,10.820000000000002,436.6,0.5048,1200.2,0.15999999999999998,1.04,0.047599999999999996,0.4364,54.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
knighbr03,2011.0,1991.0,178.0,4396370.142857143,14.42857142857143,899.2857142857143,0.5197142857142857,1833.4285714285713,1.1,1.157142857142857,0.05642857142857143,0.4104285714285715,261.2857142857143,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
koncajo01,1985.0,1963.0,213.0,935050.0,11.280000000000001,393.4,0.5506,1392.0,0.8800000000000001,2.1399999999999997,0.1002,0.5216000000000001,36.8,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
korolya01,2005.0,1987.0,206.0,1768380.0,6.4,19.5,0.357,84.0,-0.1,0.05,-0.035,0.275,6.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lambje01,2012.0,1992.0,196.0,3175868.8,14.48,442.8,0.5236000000000001,937.6,0.9800000000000001,1.1400000000000001,0.101,0.4224,63.2,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lampje01,1981.0,1959.0,198.0,75000.0,13.266666666666666,405.3333333333333,0.5303333333333334,880.6666666666666,1.0666666666666667,0.9,0.10733333333333334,0.476,78.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
langdtr01,1999.0,1976.0,190.0,1499760.0,12.066666666666668,215.66666666666666,0.5466666666666667,579.3333333333334,0.7000000000000001,0.2333333333333333,0.07966666666666666,0.4013333333333334,50.666666666666664,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
